编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"4693","697JLYF006641","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON素颜霜50g","","自主品牌","日化品","自主品牌","50g","200","10000","0.000406224","0","0","5.80","0.30","1.08","7.18","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.33Lazada：26.33","2.00","","素颜霜，Witening Cream  美白素颜霜，cream pemutih-wajah  遮瑕霜，Effective Freckle Cream Remove Dark Spots 美白遮瑕霜 Witening Cream Fade Acne Scars Melasma","美白，遮瑕","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4692","121-JLID00-125","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","灸之恋脂肪膏","","通货","日化品","详情","30g","336","336","0.00026","0","0","3.00","0.70","0.69","4.39","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.42Lazada：27.42","2.00","","脂肪瘤膏 Lipoma Cream","去脂化瘤，平衡油脂，散结化瘀，疏通汗腺","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4691","121-JLID00-365","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","瞬肌-肌源焕彩明眸霜30g","","通货","日化品","详情","30g","72","72","0.00054434545454545","0","0","6.00","0.30","1.44","7.74","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：28.32Lazada：28.32","2.00","","抗蓝光眼霜，Anti-Blue Light Eye Cream黑眼圈眼霜，Dark Circles Eye Cream 美白眼霜，Whitening Eye Cream  抗衰老眼霜 Anti-Aging Eye Cream","保湿,补水,紧致，美白，黑眼圈，皱纹，眼袋","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4690","121-JLID00-364","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","瞬肌-莹润保湿精华水100ml","","通货","日化品","详情","100ml","54","54","0.0005525","0","0","7.00","0.30","1.46","8.76","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.3Lazada：27.3","2.00","","美白精华液，Serum Pemutih 抗衰老精华液，Serum Anti-Penuaan 缩小毛孔精华液， Serum Pengecil Pori-pori 去痘印精华液Serum Penghilang Bekas Jerawat","美白，抗衰老，缩小毛孔，去痘印","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4689","121-JLID00-359","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","凡士林身体乳400g","","通货","日化品","详情","凡士林身体乳400g","48","48","0.00108948125","0","0","1.68","1.20","2.89","5.77","4.00","Shopee：86000.00Lazada：86000.00","Shopee：76000.00Lazada：76000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.77Lazada：24.77","2.00","","凡士林身体乳Vaseline Body Lotion","提亮肤色，保湿补水，维e乳，持久留香","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4688","121-JLID00-303","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","防脱固发洗发水【500ml】","","通货","日化品","详情","防脱固发洗发水【500ml】","24","24","0.001662375","0","0","4.70","0.85","4.41","9.96","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.4Lazada：24.4","2.00","","防脱固发洗发水，sampo anti-rontok山茶籽清爽洗发水，Sampo Biji Camelia侧柏叶控油洗发露","保湿，柔软顺滑，去屑止痒，深层修复，补水，滋润营养，深层清洁，清爽控油，强韧发质，防开叉，头皮舒缓，改善毛躁","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4687","121-JLID00-299","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","丽泉特生姜防脱固发洗发水500ml","","通货","日化品","详情","丽泉特生姜防脱固发洗发水500ml","32","32","0.0018408","0","0","4.70","0.30","4.88","9.88","4.00","Shopee：95000.00Lazada：95000.00","Shopee：85000.00Lazada：85000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.48Lazada：24.48","2.00","","生姜洗发水，Sampo jahe防脱固发洗发水sampo anti-rontok","稳固发质，缓解发丝稀疏，蓬密发量，不含染发剂，不伤头皮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4686","121-JLID00-292","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Nicor维E尿素霜\n100g","","通货","日化品","详情","100g","160","160","0.00037327875","0","0","2.40","0.55","0.99","3.94","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.87Lazada：27.87","2.00","","维E尿素霜 Cream Urea Vitamin E","补水，保湿，防冻，防干；改善鸡皮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4685","121-JLID00-356","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","芦荟脱毛膏60g","","通货","日化品","详情","芦荟温和脱毛膏 60g","144","144","0.000463125","0","0","2.00","0.33","1.23","3.56","4.00","Shopee：76000.00Lazada：76000.00","Shopee：66000.00Lazada：66000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：22.73Lazada：22.73","2.00","","芦荟脱毛膏krim penghilang bulu","安全脱毛，不刺激，快速除毛","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4683","121-JLID00-348","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","男性阴痒膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","2.50","0.80","0.71","4.01","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：32.05Lazada：32.05","2.00","","男性阴痒膏，Krim Gatal Pria 私密清洁软膏Salep Antibakteri Organ Intim","男性私处抗菌，除臭，瘙痒","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4682","121-JLID00-339","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","膝盖护理膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","3.60","0.80","0.71","5.11","4.00","Shopee：87000.00Lazada：87000.00","Shopee：77000.00Lazada：77000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.86Lazada：25.86","2.00","","膝盖护理膏Salep Nyeri Lutut，蜂毒护理膏Salep Nyeri Sendi","肩、颈、腰、腿护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4681","121-JLID00-347","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","鸡眼膏20g","","通货","日化品","详情","20g","400","400","0.0002665845","0","0","4.00","0.80","0.71","5.51","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：23.75Lazada：23.75","2.00","","鸡眼膏Salep mata ikan，疣膏，Salep kutil祛疣膏Salep penghilang kutil","痣、皮赘、痤疮疤痕、雀斑","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4680","121-JLID00-337","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","癣霸膏20g","","通货","日化品","详情","20g","400","400","0.00017821818181818","0","0","3.30","0.80","0.47","4.57","4.00","Shopee：75000.00Lazada：75000.00","Shopee：65000.00Lazada：65000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.29Lazada：21.29","2.00","","Psoriasis Cream，牛皮癣霜Krim Psoriasis","皮肤刺激、湿疹、皮炎、牛皮癣、干燥、带状疱疹、酒渣鼻、皮疹","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4679","121-JLID00-308","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","NITI烟酰胺美白祛斑霜 \n30g","","通货","日化品","详情","30g","240","240","0.00024873333333333","0","0","5.27","0.35","0.66","6.28","4.00","Shopee：93000.00Lazada：93000.00","Shopee：83000.00Lazada：83000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：27.23Lazada：27.23","2.00","","美白霜Krim Pemutih，祛斑霜Krim Bintik，377亮肤霜 377 Krim Pencerah","烟酰胺美白护肤，377特殊美白成分","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4678","121-JLID00-266","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","植萃香氛护发精油100ml","","通货","日化品","详情","植萃香氛护发精油100ml","200","200","0.0004163965","0","0","3.00","0.45","1.10","4.55","4.00","Shopee：85000.00Lazada：85000.00","Shopee：75000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.56Lazada：25.56","2.00","","护发精油，Hair care serum 头发修复精华液，hair repair serum 天然护发精油natural hair care oil serum","修复受损发质，直发，头发保湿，头发护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4675","121-JLID00-249","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","阴痒膏20g","","通货","日化品","详情","阴痒膏20g","400","400","0.000256308","0","0","3.00","0.80","0.68","4.48","4.00","Shopee：99000.00Lazada：99000.00","Shopee：89000.00Lazada：89000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：31.58Lazada：31.58","2.00","","私处瘙痒霜，Krim Gatal Missv 止痒霜，Krim Anti Gatal 抗菌霜Krim Antibakteri","抗菌，止痒，部位止痒（私处）","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4674","121-JLID00-248","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","痛风膏35g","","通货","日化品","详情","痛风膏35g","200","200","0.000238875","0","0","6.20","0.40","0.63","7.23","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：24.58Lazada：24.58","2.00","","痛风霜 krim asam urat","痛风","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4672","121-JLID00-282","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","洁芙泉男士海洋酷爽润肤霜50g","","通货","日化品","详情","海洋酷爽润肤霜50g","96","96","0.0004265625","0","0","4.90","0.61","1.13","6.64","4.00","Shopee：89000.00Lazada：89000.00","Shopee：79000.00Lazada：79000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.17Lazada：25.17","2.00","","男士保湿面霜Men's Moisturizing Cream","美白，祛痘，控油，缩小毛孔","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4671","121-JLID00-279","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","伊尚雅睫毛液3ml","","通货","日化品","详情","伊尚雅睫毛液3ml","460","460","0.0001014","0","0","2.90","0.39","0.27","3.56","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：25.7Lazada：25.7","2.00","","睫毛生长液，Serum Penumbuh Bulu Mata 眉毛睫毛生长液，Serum Penumbuh Bulu Mata Alis 睫毛精华 Serum Bulu Mata","睫毛生长，睫毛护理","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4670","121-JLID00-278","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","痔疮膏20g","","通货","日化品","详情","痔疮膏20g","400","400","0.000258375","0","0","2.65","0.55","0.68","3.88","4.00","Shopee：86000.00Lazada：86000.00","Shopee：76000.00Lazada：76000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.66Lazada：26.66","2.00","","痔疮膏krim ambeien","痔疮","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4669","697JLYF006647","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON美白祛痘洗面奶","","自主品牌","日化品","自主品牌","100g","96","5000","0.000663","0","0","3.74","0.30","1.76","5.80","4.00","Shopee：79000.00Lazada：79000.00","Shopee：69000.00Lazada：69000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：21.76Lazada：21.76","2.00","","美白洗面奶，Pembersih wajah pemutih 祛痘洗面奶，Pembersih wajah jerawat 美白祛痘洗面奶，Pembersih wajah jerawat&pemutih控油洗面奶 Pembersih wajah pengontrol minyak","面部美白，面部祛痘","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4668","697JLYF006648","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON晚安冻膜","","自主品牌","日化品","自主品牌","4ml*20pcs","72","10000","0.00067275","0","0","1.82","0.30","1.78","3.90","4.00","Shopee：85000.00Lazada：85000.00","Shopee：75000.00Lazada：75000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.21Lazada：26.21","2.00","","面膜，Facial Mask 抗衰老面膜，Anti-Aging Facial Mask 美白面膜， Whitening Mask 晚安面膜Sleeping Mask","面部保养，美容","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
"4667","121-JLID00-227","印度尼西亚","印尼三仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","抗皱眼部精华油10ml","","通货","日化品","详情","10ml/1支","841","841","7.58588E-5","0","0","1.80","0.50","0.20","2.50","4.00","Shopee：83000.00Lazada：83000.00","Shopee：73000.00Lazada：73000.00","Shopee：涂守鸿Lazada：尧敏知","Shopee：26.76Lazada：26.76","2.00","","紧致抗皱眼部精华油，Firming Anti-Wrinkle Eye Serum Oil 黑眼圈眼油， Dark Circles Eye Oil 黑眼圈精华 Dark Circles Serum","保湿,补水,紧致，美白，黑眼圈，皱纹，眼袋","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2024-05-30 11:26:10","2025-06-10 16:07:41","undefined","undefined","undefined"
